omega,valid_HR@5,valid_NDCG@5,valid_Precision@5,valid_MAP@5,valid_HR@10,valid_NDCG@10,valid_Precision@10,valid_MAP@10,valid_HR@15,valid_NDCG@15,valid_Precision@15,valid_MAP@15,valid_HR@20,valid_NDCG@20,valid_Precision@20,valid_MAP@20,test_HR@5,test_NDCG@5,test_Precision@5,test_MAP@5,test_HR@10,test_NDCG@10,test_Precision@10,test_MAP@10,test_HR@15,test_NDCG@15,test_Precision@15,test_MAP@15,test_HR@20,test_NDCG@20,test_Precision@20,test_MAP@20
0.01,0.06005955390752289,0.04007917632383151,0.012011910781504138,0.033539337415959894,0.08860048317321198,0.04924638294678517,0.008860048317321288,0.037287106819805224,0.11155121074217653,0.05531714988693822,0.007436747382811491,0.03909217947436382,0.12955784032810833,0.059573168000269364,0.006477892016405927,0.04010648432132718,0.049665711556829036,0.03372844833493576,0.009933142311365483,0.028512369608779772,0.07511657958312265,0.04194482177915467,0.007511657958312048,0.031894559797812846,0.09419068486993651,0.04698457063914761,0.006279378991328888,0.033390135218889755,0.11028709478060565,0.05078956752058005,0.0055143547390305745,0.03429708128654141
0.1,0.05930108433058037,0.039757315083983176,0.01186021686611564,0.03335440193269307,0.08809483678858362,0.04900208600578772,0.008809483678858442,0.03713087590973986,0.1097814483959773,0.054734808551284396,0.007318763226398216,0.03883346382503638,0.1284060902297882,0.05912283144517302,0.006420304511489908,0.03987206556734866,0.042839485364346314,0.028198570031958223,0.008567897072869016,0.02342406876790844,0.0677285240743862,0.03619353981081193,0.006772852407438356,0.026691986887082172,0.08646553177144783,0.04114852193943881,0.005764368784763006,0.028164654620495076,0.10233720995561549,0.0448945436858202,0.005116860497780975,0.02905471416106698
0.1,0.05208157761672004,0.03625036978028357,0.010416315523343657,0.03104856078056842,0.07590314062587786,0.04390545101555715,0.007590314062587588,0.034179488414276885,0.0950053373785044,0.048946597724662234,0.006333689158566745,0.03567219482018071,0.10966908253272656,0.0524102043726779,0.005483454126636612,0.036496380018372604,0.04362604640710152,0.029858759421215145,0.00872520928142005,0.02533756578084929,0.06432945671105118,0.03655049950168787,0.006432945671104873,0.02809773065545873,0.07952693971571437,0.040567009483527844,0.005301795981047468,0.02929020496018664,0.09183100174167089,0.04347278561353845,0.004591550087083626,0.02998144985721759
0.1,0.06022810270239901,0.040347492374076574,0.012045620540479359,0.033839916100155625,0.08944322714759256,0.049726326173964865,0.008944322714759366,0.03767092319258166,0.11051182650710714,0.05528712958968825,0.007367455100473536,0.03931780338320024,0.12933310860160682,0.059735109171610054,0.00646665543008085,0.04037753460420965,0.045817180740491036,0.030025435933990742,0.009163436148097929,0.024873120212746208,0.06983538401033766,0.03770587128385082,0.0069835384010334895,0.027992766670501476,0.09008933086128434,0.04305606695987544,0.0060059553907520925,0.029579825041648983,0.10480925894713186,0.04652278528733059,0.005240462947356823,0.030399827442807184
0.1,0.051547839766279004,0.0361449822972158,0.010309567953255456,0.031077588628574848,0.07514467104893534,0.04372919788813125,0.0075144671048933175,0.0341801907009222,0.09483678858362829,0.04894466478234577,0.006322452572241672,0.03573459449702504,0.11006236305410416,0.05254131777626495,0.005503118152705497,0.03659065594731408,0.04432833305241868,0.030355478522879696,0.008865666610483472,0.025781879131786613,0.06418899938198776,0.03672390794652907,0.006418899938198531,0.02837841121803713,0.0792460250575875,0.04071007240426981,0.005283068337172345,0.02956552868696829,0.09205573346817236,0.043735585288262754,0.004602786673408703,0.030285469977833872
0.01,0.058177425698072924,0.03889166487066625,0.011635485139614165,0.032575331947487914,0.0869430866902635,0.04812907790902268,0.008694308669026403,0.03635041249865112,0.10994999719085342,0.05421412350285456,0.00732999981272329,0.03815924892319628,0.12924883420416877,0.05877150925983058,0.006462441710208946,0.039243266289036724,0.048738693185010395,0.03241200376057072,0.009747738637001766,0.027061445399554497,0.07166132928816225,0.03979563215671643,0.007166132928815939,0.03009206866446044,0.0909882577672903,0.04488161512732177,0.006065883851152486,0.031590183355732174,0.10902297881903478,0.049136342840675945,0.005451148940952016,0.03260008773787113
0.1,0.05550873644586775,0.03746077931781854,0.01110174728917316,0.03154858887203425,0.0834878363953031,0.046457216118001306,0.008348783639530285,0.03523093414379438,0.10464071015225575,0.052042574424820354,0.006976047343483464,0.03688617021248075,0.12301252879375246,0.05637314285645074,0.00615062643968806,0.03791225086276002,0.03980560705657621,0.025846620691054267,0.00796112141131503,0.021277412588722313,0.06359907859992134,0.033489199119823045,0.006359907859991893,0.024401038670801095,0.08157761672004045,0.038236914006996726,0.005438507781335865,0.025808590423878036,0.09781448395977302,0.04206975280136828,0.004890724197988801,0.026719542810959653
0.1,0.05365469970223046,0.037227904145900374,0.010730939940445723,0.0318524448939081,0.07834709815158154,0.04516136019772488,0.007834709815158013,0.035096541004176245,0.09565144109219618,0.049733152948753044,0.006376762739479528,0.036453191357961316,0.1105961009045452,0.05326357067912505,0.005529805045227555,0.03729354666388435,0.04444069891566942,0.030382462321965148,0.00888813978313362,0.02576549244339584,0.0652845665486825,0.0370753132880732,0.006528456654868,0.02849953894324368,0.08118433619866285,0.04127204166833224,0.005412289079910693,0.029742639625919703,0.0942187763357492,0.04434536769821323,0.0047109388167875695,0.030471304539338617
0.01,0.058823529411764705,0.03903780269164907,0.011764705882352514,0.03257065003651912,0.08705545255351424,0.048078820277640565,0.00870554525535148,0.03625106680685642,0.10986572279341536,0.05409410543195988,0.007324381519560753,0.03802970934902507,0.1289960110118546,0.05861205859182711,0.0064498005505932345,0.03910447522980106,0.048963424911511885,0.03272984834316325,0.00979268498230206,0.027418675206472468,0.07135232316422271,0.039937287412116995,0.007135232316421986,0.030374376748470842,0.09104444069891567,0.04513351734927273,0.0060696293799275105,0.03191275213228706,0.10905107028484747,0.049383589734530726,0.005452553514242651,0.032922570631074684
0.1,0.055649193774931174,0.03728918916493345,0.011129838754985844,0.03126533325842297,0.08295409854486208,0.046071880741719674,0.00829540985448617,0.03486244545573718,0.10441597842575426,0.05173685782651523,0.006961065228383366,0.036540327286998485,0.12306871172537782,0.05613501685657763,0.006153435586269329,0.03758325267020906,0.04014270464632844,0.026001684080322548,0.008028540929265474,0.02138275558551989,0.06371144446317209,0.033556738513738985,0.006371144446316967,0.024461758597103367,0.0822799033653576,0.03845643758246489,0.005485326891023673,0.025912303014949477,0.09683128265632901,0.04189022149171829,0.004841564132816589,0.026727806263944383
0.1,0.05385133996291926,0.03730427735324955,0.010770267992583482,0.03189036837275524,0.0778414517669532,0.045016132119849984,0.007784145176695166,0.03504622160866891,0.09511770324175516,0.04959404635055915,0.006341180216116795,0.036411948134516835,0.11045564357548177,0.053221042738878774,0.005522782178774382,0.03727715102805161,0.04449688184729479,0.030421021536665253,0.008899376369458693,0.02580435230443674,0.06505983482218101,0.03702034372975117,0.006505983482217853,0.028498034043289447,0.08129670206191358,0.041306376321482104,0.005419780137460742,0.029767620029713532,0.0940221360750604,0.044308397908465205,0.004701106803753127,0.030480086690786893
0.1,0.055593010843305805,0.03717947697011376,0.01111860216866077,0.031132366986909587,0.08272936681836059,0.04590989738050564,0.008272936681836015,0.03470941385150043,0.10469689308388112,0.05171191522444915,0.006979792872258489,0.036429956731659094,0.12298443732793977,0.056026133885366355,0.006149221866397425,0.03745397593992093,0.04019888757795382,0.02631065340131002,0.008039777515590547,0.021769481431541213,0.06340243833923254,0.0337955769902921,0.006340243833923015,0.024847291670568344,0.0825046350918591,0.038852777672757896,0.005500309006123772,0.02635336701365715,0.0978706668913984,0.042471204685311396,0.004893533344570071,0.02720897150653669
0.1,0.053570425304792404,0.03702669550120284,0.010714085060958113,0.03160570818585333,0.07781336030114051,0.044831780088103,0.007781336030113896,0.034806340555961233,0.09565144109219618,0.04953888720321158,0.006376762739479528,0.036200043955395354,0.11065228383617057,0.05307891132826992,0.005532614191808825,0.037040848125641394,0.04435642451823136,0.030408623088894405,0.008871284903646009,0.025824952712699363,0.06517220068543177,0.03707316737894282,0.006517220068542926,0.0285365483347112,0.08084723860891062,0.041215332187021864,0.005389815907260545,0.02976594612571367,0.09489297151525367,0.04452641698088952,0.0047446485757628,0.03055057255840486
0.01,0.0594415416596438,0.03964141988257476,0.011888308331928325,0.03314277955690412,0.08913422102365301,0.049193733741410825,0.008913422102365403,0.037056277461637165,0.11275914377212203,0.05543888969078084,0.00751727625147452,0.038911112141349645,0.13068149896061576,0.05966700964791785,0.006534074948031312,0.03991470041299716,0.05005899207820664,0.0337330906097075,0.010011798415641,0.028386426203719575,0.07463902466430698,0.04160963834262178,0.007463902466430471,0.031595307655058275,0.09337603236136861,0.04654598443901238,0.006225068824091032,0.03305241563500468,0.11028709478060565,0.05053509227447035,0.0055143547390305745,0.033999016256480066
0.1,0.05483454126636328,0.03674991074084104,0.010966908253272274,0.030820551716388818,0.08298219001067475,0.04571815889050967,0.008298219001067439,0.03444402753142011,0.104528344289005,0.051413432966766384,0.006968556285933415,0.03613542516500557,0.12290016293050171,0.05574879705881726,0.00614500814652552,0.03716501809405775,0.03960896679588741,0.025766071385594985,0.007921793359177273,0.021239020918778315,0.06270015169391539,0.03321026337758926,0.006270015169391303,0.02429829301985047,0.0814933423226024,0.03816488700940355,0.005432889488173329,0.025762801319012527,0.09551098376313276,0.041471182034634214,0.0047755491881567615,0.026547242456259335
0.1,0.05368279116804315,0.03712542190812183,0.01073655823360826,0.031697941831938345,0.07778526883532783,0.044886129271070045,0.007778526883532627,0.03488154096404557,0.09534243496825665,0.04952509873055009,0.006356162331216893,0.036258090141033046,0.11025900331479296,0.053039157102253896,0.00551295016573994,0.03708969633721975,0.04365413787291421,0.029930164225120695,0.008730827574582586,0.02541575369402789,0.06579021293331086,0.03702277020573449,0.006579021293330833,0.02830465997287174,0.08185853137816732,0.04127218794174098,0.005457235425210988,0.02956783347184511,0.09337603236136861,0.043987380134902054,0.004668801618068531,0.030211315267077328
0.01,0.05736277318950503,0.038700664531327554,0.011472554637900595,0.03258235481394107,0.08640934883982246,0.04802655824712261,0.008640934883982286,0.03639214839071561,0.10907916175066015,0.05401578042831552,0.0072719441167104085,0.03816896774717425,0.12747907185796956,0.058350574864029996,0.006373953592898964,0.03919492144470765,0.04663183324905894,0.030856398439639634,0.009326366649811499,0.025702286645317388,0.07191415248047643,0.03899443363665048,0.007191415248047355,0.029039876058669353,0.08989269060059554,0.043755144153183274,0.005992846040039507,0.030458127451638554,0.10500589920782066,0.047323650091913146,0.005250294960391265,0.0313067154800587
